Player Name,Team,Date,Location,TOI,G,A,+/-,S,B,PM,TK,GV,FO
Kyle Palmieri,Islanders,2024-11-07,Away,19:03,0,0,0,2,1,0,0,0,0/0
Maxim Tsyplakov,Islanders,2024-11-07,Away,16:01,0,0,0,0,0,2,0,2,0/0
Oliver Wahlstrom,Islanders,2024-11-07,Away,08:58,1,0,1,1,0,0,0,0,0/0
Dennis Cholowski,Islanders,2024-11-07,Away,07:59,0,0,1,1,1,0,0,1,0/0
Noah Dobson,Islanders,2024-11-07,Away,28:14,0,0,0,3,1,0,1,3,0/0
Isaiah George,Islanders,2024-11-07,Away,23:59,0,0,-1,0,4,0,0,3,0/0
Grant Hutton,Islanders,2024-11-07,Away,10:15,0,0,0,0,2,2,0,0,0/0
Scott Mayfield,Islanders,2024-11-07,Away,22:35,0,1,4,0,2,0,1,1,0/0
Ryan Pulock,Islanders,2024-11-07,Away,24:44,0,1,2,0,4,0,0,2,0/0
Casey Cizikas,Islanders,2024-11-09,Home,15:26,0,0,0,0,0,0,0,0,6/12
Pierre Engvall,Islanders,2024-11-09,Home,15:19,0,1,0,4,0,2,0,0,0/1
Simon Holmstrom,Islanders,2024-11-09,Home,17:33,1,1,0,2,1,0,0,0,0/0
Bo Horvat,Islanders,2024-11-09,Home,19:26,0,0,-1,4,0,0,0,2,3/5
Anders Lee,Islanders,2024-11-09,Home,16:36,0,0,-1,1,1,0,1,1,0/0
Kyle MacLean,Islanders,2024-11-09,Home,08:51,0,1,0,0,0,0,2,2,4/9
Matt Martin,Islanders,2024-11-09,Home,07:10,0,0,1,0,1,0,0,0,0/0
Brock Nelson,Islanders,2024-11-09,Home,19:36,1,0,1,2,0,0,0,0,7/11
Jean-Gabriel Pageau,Islanders,2024-11-09,Home,19:36,0,0,-1,0,1,0,1,0,10/16
Kyle Palmieri,Islanders,2024-11-09,Home,18:04,0,1,1,1,0,0,1,1,0/0
Maxim Tsyplakov,Islanders,2024-11-09,Home,16:13,0,1,1,1,0,0,0,2,0/0
Oliver Wahlstrom,Islanders,2024-11-09,Home,08:24,0,0,0,0,0,0,0,0,0/0
Dennis Cholowski,Islanders,2024-11-09,Home,06:45,1,0,1,1,0,2,1,1,0/0
Noah Dobson,Islanders,2024-11-09,Home,29:48,0,0,-2,1,3,0,1,2,0/0
Isaiah George,Islanders,2024-11-09,Home,24:07,0,0,0,1,1,0,0,0,0/0
Grant Hutton,Islanders,2024-11-09,Home,15:41,0,0,0,2,2,0,0,2,0/0
Scott Mayfield,Islanders,2024-11-09,Home,22:06,0,0,1,0,0,0,0,1,0/0
Ryan Pulock,Islanders,2024-11-09,Home,24:24,0,0,1,2,3,0,1,2,0/0
Casey Cizikas,Islanders,2024-11-12,Away,13:48,0,0,0,1,3,2,0,1,2/7
Pierre Engvall,Islanders,2024-11-12,Away,15:17,0,0,0,0,0,0,0,1,1/1
Simon Holmstrom,Islanders,2024-11-12,Away,18:57,0,0,-1,0,0,0,0,2,0/1
Bo Horvat,Islanders,2024-11-12,Away,21:16,0,0,0,1,2,0,0,2,3/6
Anders Lee,Islanders,2024-11-12,Away,17:36,2,0,1,2,0,0,1,0,0/0
Kyle MacLean,Islanders,2024-11-12,Away,08:10,0,0,-1,1,0,0,0,0,4/5
